Poster,Pre-Comment,Comment,Label
"Justin NguyễnJ2TEAM Community
Hôm qua lúc 05:38 ·
ĐÂY KHÔNG PHẢI LÀ MỘT BỨC ẢNH!!!
Đây là bản phác thảo cầu thủ bóng rổ Michael Jordan bằng bút chì của Keegan Hall. Người họa sĩ này đã mất 250 giờ để hoàn thiện bản phác thảo này.
Keegan Hall là một họa sĩ nổi tiếng trên Instagram. Anh đã từng chia sẻ đoạn video vẽ phác thảo cầu thủ bóng rổ Michael Jordan của mình trên mạng xã hội. Tất cả những gì mà anh sử dụng để tạo ra tác phẩm nghệ thuật tuyệt vời này là một tờ giấy trắng và một chiếc bút chì.
Bản vẽ của anh giống hệt như một bức ảnh đen trắng được chụp bằng máy ảnh. Từng chi tiết trong bức vẽ của anh có độ chính xác cao, khiến nhiều người bất ngờ trước tài năng vẽ có một không hai này.
#j2team_share","['Đây cũng k phải 1 bức ảnh mà là 1 bức tranh', 'Đây cũng chỉ là 1 bức tranh', 'Đây cũng chỉ là 1 bức tranh', 'Trang Thu Đây là bức ảnh chụp 1 bức tranh nhé 😂']",Trang Thu Đây là bức ảnh chụp 1 bức tranh nhé 😂,1
"Justin NguyễnJ2TEAM Community
Hôm qua lúc 05:38 ·
ĐÂY KHÔNG PHẢI LÀ MỘT BỨC ẢNH!!!
Đây là bản phác thảo cầu thủ bóng rổ Michael Jordan bằng bút chì của Keegan Hall. Người họa sĩ này đã mất 250 giờ để hoàn thiện bản phác thảo này.
Keegan Hall là một họa sĩ nổi tiếng trên Instagram. Anh đã từng chia sẻ đoạn video vẽ phác thảo cầu thủ bóng rổ Michael Jordan của mình trên mạng xã hội. Tất cả những gì mà anh sử dụng để tạo ra tác phẩm nghệ thuật tuyệt vời này là một tờ giấy trắng và một chiếc bút chì.
Bản vẽ của anh giống hệt như một bức ảnh đen trắng được chụp bằng máy ảnh. Từng chi tiết trong bức vẽ của anh có độ chính xác cao, khiến nhiều người bất ngờ trước tài năng vẽ có một không hai này.
#j2team_share","['Đây cũng k phải 1 bức ảnh mà là 1 bức tranh', 'Đây cũng chỉ là 1 bức tranh', 'Đây cũng chỉ là 1 bức tranh', 'Trang Thu Đây là bức ảnh chụp 1 bức tranh nhé 😂']",Anh Minh Nguyễn ừ cũng có lí,1
"Justin NguyễnJ2TEAM Community
Hôm qua lúc 05:38 ·
ĐÂY KHÔNG PHẢI LÀ MỘT BỨC ẢNH!!!
Đây là bản phác thảo cầu thủ bóng rổ Michael Jordan bằng bút chì của Keegan Hall. Người họa sĩ này đã mất 250 giờ để hoàn thiện bản phác thảo này.
Keegan Hall là một họa sĩ nổi tiếng trên Instagram. Anh đã từng chia sẻ đoạn video vẽ phác thảo cầu thủ bóng rổ Michael Jordan của mình trên mạng xã hội. Tất cả những gì mà anh sử dụng để tạo ra tác phẩm nghệ thuật tuyệt vời này là một tờ giấy trắng và một chiếc bút chì.
Bản vẽ của anh giống hệt như một bức ảnh đen trắng được chụp bằng máy ảnh. Từng chi tiết trong bức vẽ của anh có độ chính xác cao, khiến nhiều người bất ngờ trước tài năng vẽ có một không hai này.
#j2team_share",,Chi tiết thực sự,1
"Justin NguyễnJ2TEAM Community
Hôm qua lúc 05:38 ·
ĐÂY KHÔNG PHẢI LÀ MỘT BỨC ẢNH!!!
Đây là bản phác thảo cầu thủ bóng rổ Michael Jordan bằng bút chì của Keegan Hall. Người họa sĩ này đã mất 250 giờ để hoàn thiện bản phác thảo này.
Keegan Hall là một họa sĩ nổi tiếng trên Instagram. Anh đã từng chia sẻ đoạn video vẽ phác thảo cầu thủ bóng rổ Michael Jordan của mình trên mạng xã hội. Tất cả những gì mà anh sử dụng để tạo ra tác phẩm nghệ thuật tuyệt vời này là một tờ giấy trắng và một chiếc bút chì.
Bản vẽ của anh giống hệt như một bức ảnh đen trắng được chụp bằng máy ảnh. Từng chi tiết trong bức vẽ của anh có độ chính xác cao, khiến nhiều người bất ngờ trước tài năng vẽ có một không hai này.
#j2team_share",,"Mình tưởng phác thảo để chỉ mấy đường vẽ cơ bản ban đầu thôi, còn như này thì là một tác phẩm hoàn thiện rồi. Hay cứ vẽ bút chì thì gọi là phác thảo vậy ạ?",1
"Justin NguyễnJ2TEAM Community
Hôm qua lúc 05:38 ·
ĐÂY KHÔNG PHẢI LÀ MỘT BỨC ẢNH!!!
Đây là bản phác thảo cầu thủ bóng rổ Michael Jordan bằng bút chì của Keegan Hall. Người họa sĩ này đã mất 250 giờ để hoàn thiện bản phác thảo này.
Keegan Hall là một họa sĩ nổi tiếng trên Instagram. Anh đã từng chia sẻ đoạn video vẽ phác thảo cầu thủ bóng rổ Michael Jordan của mình trên mạng xã hội. Tất cả những gì mà anh sử dụng để tạo ra tác phẩm nghệ thuật tuyệt vời này là một tờ giấy trắng và một chiếc bút chì.
Bản vẽ của anh giống hệt như một bức ảnh đen trắng được chụp bằng máy ảnh. Từng chi tiết trong bức vẽ của anh có độ chính xác cao, khiến nhiều người bất ngờ trước tài năng vẽ có một không hai này.
#j2team_share","['Mình tưởng phác thảo để chỉ mấy đường vẽ cơ bản ban đầu thôi, còn như này thì là một tác phẩm hoàn thiện rồi. Hay cứ vẽ bút chì thì gọi là phác thảo vậy ạ?', 'Phạm Nam công nhận luôn chắc dịch sai phác thảo (sketch) là vẽ nhanh chóng để ghi tổng quan là sự vật nhưng thường chưa hoàn thiện hoàn chỉnh', 'Phạm Nam công nhận luôn chắc dịch sai phác thảo (sketch) là vẽ nhanh chóng để ghi tổng quan là sự vật nhưng thường chưa hoàn thiện hoàn chỉnh', 'Phạm Nam Em cũng đang nghĩ như vậy', 'Phạm Nam công nhận luôn chắc dịch sai phác thảo (sketch) là vẽ nhanh chóng để ghi tổng quan là sự vật nhưng thường chưa hoàn thiện hoàn chỉnh', 'Phạm Nam Em cũng đang nghĩ như vậy', 'Phạm Nam bản hoàn thiện mà.']",Phạm Nam công nhận luôn chắc dịch sai phác thảo (sketch) là vẽ nhanh chóng để ghi tổng quan là sự vật nhưng thường chưa hoàn thiện hoàn chỉnh,1
"Justin NguyễnJ2TEAM Community
Hôm qua lúc 05:38 ·
ĐÂY KHÔNG PHẢI LÀ MỘT BỨC ẢNH!!!
Đây là bản phác thảo cầu thủ bóng rổ Michael Jordan bằng bút chì của Keegan Hall. Người họa sĩ này đã mất 250 giờ để hoàn thiện bản phác thảo này.
Keegan Hall là một họa sĩ nổi tiếng trên Instagram. Anh đã từng chia sẻ đoạn video vẽ phác thảo cầu thủ bóng rổ Michael Jordan của mình trên mạng xã hội. Tất cả những gì mà anh sử dụng để tạo ra tác phẩm nghệ thuật tuyệt vời này là một tờ giấy trắng và một chiếc bút chì.
Bản vẽ của anh giống hệt như một bức ảnh đen trắng được chụp bằng máy ảnh. Từng chi tiết trong bức vẽ của anh có độ chính xác cao, khiến nhiều người bất ngờ trước tài năng vẽ có một không hai này.
#j2team_share","['Mình tưởng phác thảo để chỉ mấy đường vẽ cơ bản ban đầu thôi, còn như này thì là một tác phẩm hoàn thiện rồi. Hay cứ vẽ bút chì thì gọi là phác thảo vậy ạ?', 'Phạm Nam công nhận luôn chắc dịch sai phác thảo (sketch) là vẽ nhanh chóng để ghi tổng quan là sự vật nhưng thường chưa hoàn thiện hoàn chỉnh', 'Phạm Nam công nhận luôn chắc dịch sai phác thảo (sketch) là vẽ nhanh chóng để ghi tổng quan là sự vật nhưng thường chưa hoàn thiện hoàn chỉnh', 'Phạm Nam Em cũng đang nghĩ như vậy', 'Phạm Nam công nhận luôn chắc dịch sai phác thảo (sketch) là vẽ nhanh chóng để ghi tổng quan là sự vật nhưng thường chưa hoàn thiện hoàn chỉnh', 'Phạm Nam Em cũng đang nghĩ như vậy', 'Phạm Nam bản hoàn thiện mà.']",Phạm Nam Em cũng đang nghĩ như vậy,1
"Justin NguyễnJ2TEAM Community
Hôm qua lúc 05:38 ·
ĐÂY KHÔNG PHẢI LÀ MỘT BỨC ẢNH!!!
Đây là bản phác thảo cầu thủ bóng rổ Michael Jordan bằng bút chì của Keegan Hall. Người họa sĩ này đã mất 250 giờ để hoàn thiện bản phác thảo này.
Keegan Hall là một họa sĩ nổi tiếng trên Instagram. Anh đã từng chia sẻ đoạn video vẽ phác thảo cầu thủ bóng rổ Michael Jordan của mình trên mạng xã hội. Tất cả những gì mà anh sử dụng để tạo ra tác phẩm nghệ thuật tuyệt vời này là một tờ giấy trắng và một chiếc bút chì.
Bản vẽ của anh giống hệt như một bức ảnh đen trắng được chụp bằng máy ảnh. Từng chi tiết trong bức vẽ của anh có độ chính xác cao, khiến nhiều người bất ngờ trước tài năng vẽ có một không hai này.
#j2team_share","['Mình tưởng phác thảo để chỉ mấy đường vẽ cơ bản ban đầu thôi, còn như này thì là một tác phẩm hoàn thiện rồi. Hay cứ vẽ bút chì thì gọi là phác thảo vậy ạ?', 'Phạm Nam công nhận luôn chắc dịch sai phác thảo (sketch) là vẽ nhanh chóng để ghi tổng quan là sự vật nhưng thường chưa hoàn thiện hoàn chỉnh', 'Phạm Nam công nhận luôn chắc dịch sai phác thảo (sketch) là vẽ nhanh chóng để ghi tổng quan là sự vật nhưng thường chưa hoàn thiện hoàn chỉnh', 'Phạm Nam Em cũng đang nghĩ như vậy', 'Phạm Nam công nhận luôn chắc dịch sai phác thảo (sketch) là vẽ nhanh chóng để ghi tổng quan là sự vật nhưng thường chưa hoàn thiện hoàn chỉnh', 'Phạm Nam Em cũng đang nghĩ như vậy', 'Phạm Nam bản hoàn thiện mà.']",Phạm Nam bản hoàn thiện mà.,1
"Justin NguyễnJ2TEAM Community
Hôm qua lúc 05:38 ·
ĐÂY KHÔNG PHẢI LÀ MỘT BỨC ẢNH!!!
Đây là bản phác thảo cầu thủ bóng rổ Michael Jordan bằng bút chì của Keegan Hall. Người họa sĩ này đã mất 250 giờ để hoàn thiện bản phác thảo này.
Keegan Hall là một họa sĩ nổi tiếng trên Instagram. Anh đã từng chia sẻ đoạn video vẽ phác thảo cầu thủ bóng rổ Michael Jordan của mình trên mạng xã hội. Tất cả những gì mà anh sử dụng để tạo ra tác phẩm nghệ thuật tuyệt vời này là một tờ giấy trắng và một chiếc bút chì.
Bản vẽ của anh giống hệt như một bức ảnh đen trắng được chụp bằng máy ảnh. Từng chi tiết trong bức vẽ của anh có độ chính xác cao, khiến nhiều người bất ngờ trước tài năng vẽ có một không hai này.
#j2team_share","['Mình tưởng phác thảo để chỉ mấy đường vẽ cơ bản ban đầu thôi, còn như này thì là một tác phẩm hoàn thiện rồi. Hay cứ vẽ bút chì thì gọi là phác thảo vậy ạ?', 'Phạm Nam công nhận luôn chắc dịch sai phác thảo (sketch) là vẽ nhanh chóng để ghi tổng quan là sự vật nhưng thường chưa hoàn thiện hoàn chỉnh', 'Phạm Nam công nhận luôn chắc dịch sai phác thảo (sketch) là vẽ nhanh chóng để ghi tổng quan là sự vật nhưng thường chưa hoàn thiện hoàn chỉnh', 'Phạm Nam Em cũng đang nghĩ như vậy', 'Phạm Nam công nhận luôn chắc dịch sai phác thảo (sketch) là vẽ nhanh chóng để ghi tổng quan là sự vật nhưng thường chưa hoàn thiện hoàn chỉnh', 'Phạm Nam Em cũng đang nghĩ như vậy', 'Phạm Nam bản hoàn thiện mà.']",Phạm Nam đây là do đứa copy bài dốt thôi bạn,1
"Justin NguyễnJ2TEAM Community
Hôm qua lúc 05:38 ·
ĐÂY KHÔNG PHẢI LÀ MỘT BỨC ẢNH!!!
Đây là bản phác thảo cầu thủ bóng rổ Michael Jordan bằng bút chì của Keegan Hall. Người họa sĩ này đã mất 250 giờ để hoàn thiện bản phác thảo này.
Keegan Hall là một họa sĩ nổi tiếng trên Instagram. Anh đã từng chia sẻ đoạn video vẽ phác thảo cầu thủ bóng rổ Michael Jordan của mình trên mạng xã hội. Tất cả những gì mà anh sử dụng để tạo ra tác phẩm nghệ thuật tuyệt vời này là một tờ giấy trắng và một chiếc bút chì.
Bản vẽ của anh giống hệt như một bức ảnh đen trắng được chụp bằng máy ảnh. Từng chi tiết trong bức vẽ của anh có độ chính xác cao, khiến nhiều người bất ngờ trước tài năng vẽ có một không hai này.
#j2team_share",,Đây cũng là 1 bức tranh. Cái nilon kia là vẽ chứ k phải nilon thật đâu,1
"Justin NguyễnJ2TEAM Community
Hôm qua lúc 05:38 ·
ĐÂY KHÔNG PHẢI LÀ MỘT BỨC ẢNH!!!
Đây là bản phác thảo cầu thủ bóng rổ Michael Jordan bằng bút chì của Keegan Hall. Người họa sĩ này đã mất 250 giờ để hoàn thiện bản phác thảo này.
Keegan Hall là một họa sĩ nổi tiếng trên Instagram. Anh đã từng chia sẻ đoạn video vẽ phác thảo cầu thủ bóng rổ Michael Jordan của mình trên mạng xã hội. Tất cả những gì mà anh sử dụng để tạo ra tác phẩm nghệ thuật tuyệt vời này là một tờ giấy trắng và một chiếc bút chì.
Bản vẽ của anh giống hệt như một bức ảnh đen trắng được chụp bằng máy ảnh. Từng chi tiết trong bức vẽ của anh có độ chính xác cao, khiến nhiều người bất ngờ trước tài năng vẽ có một không hai này.
#j2team_share",['Đây cũng là 1 bức tranh. Cái nilon kia là vẽ chứ k phải nilon thật đâu'],Trang Thu nhìn khó chịu thật sự :(((,1
"Justin NguyễnJ2TEAM Community
Hôm qua lúc 05:38 ·
ĐÂY KHÔNG PHẢI LÀ MỘT BỨC ẢNH!!!
Đây là bản phác thảo cầu thủ bóng rổ Michael Jordan bằng bút chì của Keegan Hall. Người họa sĩ này đã mất 250 giờ để hoàn thiện bản phác thảo này.
Keegan Hall là một họa sĩ nổi tiếng trên Instagram. Anh đã từng chia sẻ đoạn video vẽ phác thảo cầu thủ bóng rổ Michael Jordan của mình trên mạng xã hội. Tất cả những gì mà anh sử dụng để tạo ra tác phẩm nghệ thuật tuyệt vời này là một tờ giấy trắng và một chiếc bút chì.
Bản vẽ của anh giống hệt như một bức ảnh đen trắng được chụp bằng máy ảnh. Từng chi tiết trong bức vẽ của anh có độ chính xác cao, khiến nhiều người bất ngờ trước tài năng vẽ có một không hai này.
#j2team_share",,"Đây đâu phải phác thảo , mà nếu dùng mỗi bút chì với giấy thì đổ bóng kiểu gì , phải thêm tầy và các loại bút chì B etc khác nhau chứ nhỉ",1
